Ply,Mate,FEN
5,M1,r1bqkbnr/pppQpppp/8/8/2Pn4/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/pppQpppp/8/8/1nP5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/ppp1pppp/2Qp4/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/ppp1pppp/2Q5/3p4/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/ppppp1pp/2n2pQ1/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,1rbqkbnr/pppQpppp/n7/8/2P5/8/PP1PPPPP/RNB1KBNR b KQk -
5,M1,r1bqkbnr/pppQpppp/8/2n5/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/pppQppp1/n6p/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/pppQpp1p/n5p1/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/pppQp1pp/n4p2/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/pppQ1ppp/n3p3/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/p1pQpppp/np6/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/pppQppp1/n7/7p/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/pppQpp1p/n7/6p1/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/pppQp1pp/n7/5p2/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/pppQ1ppp/n7/4p3/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/pp1Qpppp/n7/2p5/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/ppp1pppp/n2p4/1Q6/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/ppp1pppp/n7/1Q1p4/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/ppppp1pp/n4pQ1/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/ppp1pppp/n2p4/8/Q1P5/2N5/PP1PPPPP/R1B1KBNR b KQkq -
5,M1,r1bqkbnr/ppp1pppp/n7/3p4/Q1P5/2N5/PP1PPPPP/R1B1KBNR b KQkq -
5,M1,r1bqkbnr/ppp1pppp/n2p4/2P5/Q7/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/ppp1pppp/n7/2Pp4/Q7/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/ppp1pppp/n2p4/8/QPP5/8/P2PPPPP/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/ppp1pppp/n7/3p4/QPP5/8/P2PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbn1/pppQpppr/7p/8/2P5/8/PP1PPPPP/RNB1KBNR b KQq -
5,M1,rnbqkbnr/pppQpp2/6pp/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pppQp1p1/5p1p/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pppQ1pp1/4p2p/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/p1pQppp1/1p5p/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1ppQppp1/p6p/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pppQppp1/8/7p/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pppQpp2/7p/6p1/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pppQp1p1/7p/5p2/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pppQ1pp1/7p/4p3/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pp1Qppp1/7p/2p5/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1ppQppp1/7p/p7/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/3p3p/1Q6/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/7p/1Q1p4/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,#,rnbqkbnr/ppppp1p1/5pQp/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/3p3p/8/Q1P5/2N5/PP1PPPPP/R1B1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/7p/3p4/Q1P5/2N5/PP1PPPPP/R1B1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/3p3p/2P5/Q7/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/7p/2Pp4/Q7/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/3p3p/8/QPP5/8/P2PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/7p/3p4/QPP5/8/P2PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqk1nr/pppQppbp/6p1/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqk1nr/pppQpp1p/6pb/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pppQp2p/5pp1/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pppQ1p1p/4p1p1/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/p1pQpp1p/1p4p1/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1ppQpp1p/p5p1/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pppQpp1p/8/6p1/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pppQpp2/6p1/7p/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pppQp2p/6p1/5p2/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pppQ1p1p/6p1/4p3/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pp1Qpp1p/6p1/2p5/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1ppQpp1p/6p1/p7/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/3p2p1/1Q6/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/6p1/1Q1p4/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppppp2p/5pQ1/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/3p2p1/8/Q1P5/2N5/PP1PPPPP/R1B1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/6p1/3p4/Q1P5/2N5/PP1PPPPP/R1B1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/3p2p1/2P5/Q7/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/6p1/2Pp4/Q7/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/3p2p1/8/QPP5/8/P2PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/6p1/3p4/QPP5/8/P2PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pppQ2pp/4pp2/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/p1pQp1pp/1p3p2/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1ppQp1pp/p4p2/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pppQp1pp/8/5p2/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pppQp1p1/5p2/7p/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pppQp2p/5p2/6p1/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pppQ2pp/5p2/4p3/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pp1Qp1pp/5p2/2p5/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1ppQp1pp/5p2/p7/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbq1bnr/pppppkpp/5p2/2P5/8/1Q6/PP1PPPPP/RNB1KBNR b KQ -
5,M1,rnbqkbnr/ppp1p1pp/3p1p2/1Q6/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/5p2/1Q1p4/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbq1bnr/pppppkpp/5pQ1/8/2P5/8/PP1PPPPP/RNB1KBNR b KQ -
5,M1,rnbqkbnr/pppp2pp/4ppQ1/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/3p1pQ1/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pp1pp1pp/2p2pQ1/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/p1ppp1pp/1p3pQ1/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1pppp1pp/p4pQ1/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,#,rnbqkbnr/ppppp1p1/5pQ1/7p/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppppp2p/5pQ1/6p1/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pppp2pp/5pQ1/4p3/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/5pQ1/3p4/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pp1pp1pp/5pQ1/2p5/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/p1ppp1pp/5pQ1/1p6/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1pppp1pp/5pQ1/p7/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/3p1p2/8/Q1P5/2N5/PP1PPPPP/R1B1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/5p2/3p4/Q1P5/2N5/PP1PPPPP/R1B1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/3p1p2/2P5/Q7/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/5p2/2Pp4/Q7/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/3p1p2/8/QPP5/8/P2PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/5p2/3p4/QPP5/8/P2PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/pppQnppp/4p3/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqk1nr/pppQbppp/4p3/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqk1nr/pppQ1ppp/3bp3/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqk1nr/pppQ1ppp/4p3/2b5/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqk1nr/pppQ1ppp/4p3/8/1bP5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqk1nr/pppQ1ppp/4p3/8/2P5/b7/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbq1bnr/pppQkppp/4p3/8/2P5/8/PP1PPPPP/RNB1KBNR b KQ -
5,M1,rnbq1bnr/ppppkppp/4p3/8/1QP5/8/PP1PPPPP/RNB1KBNR b KQ -
5,M1,rnbq1bnr/ppppkppp/4p3/8/2P5/Q7/PP1PPPPP/RNB1KBNR b KQ -
5,M1,rnb1kbnr/pppQqppp/4p3/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnb1kbnr/pppQ1ppp/4pq2/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnb1kbnr/pppQ1ppp/4p3/6q1/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnb1kbnr/pppQ1ppp/4p3/8/2P4q/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/p1pQ1ppp/1p2p3/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1ppQ1ppp/p3p3/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pppQ1ppp/8/4p3/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pppQ1pp1/4p3/7p/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pppQ1p1p/4p3/6p1/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pppQ2pp/4p3/5p2/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pp1Q1ppp/4p3/2p5/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1ppQ1ppp/4p3/p7/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp2ppp/3pp3/1Q6/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp2ppp/4p3/1Q1p4/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbq1bnr/ppppkppp/4p3/3N4/2P5/8/PP1PPPPP/R1BQKBNR b KQ -
5,M1,rnbqkbnr/ppp2ppp/3pp3/8/Q1P5/2N5/PP1PPPPP/R1B1KBNR b KQkq -
5,M1,rnbqkbnr/ppp2ppp/4p3/3p4/Q1P5/2N5/PP1PPPPP/R1B1KBNR b KQkq -
5,M1,rnbqkbnr/ppp2ppp/3pp3/2P5/Q7/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp2ppp/4p3/2Pp4/Q7/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp2ppp/3pp3/8/QPP5/8/P2PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp2ppp/4p3/3p4/QPP5/8/P2PPPPP/RNB1KBNR b KQkq -
5,M1,rnbq1bnr/pppkpppp/3p4/1Q6/2P5/8/PP1PPPPP/RNB1KBNR b KQ -
5,M1,rnbq1bnr/pppkpppp/3p4/8/2P5/7Q/PP1PPPPP/RNB1KBNR b KQ -
5,M1,rn1qkbnr/ppp1pppp/3pb3/1Q6/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/3p4/1Q3b2/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/3p4/1Q6/2P3b1/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/3p4/1Q6/2P5/7b/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/p1p1pppp/1p1p4/1Q6/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1pp1pppp/p2p4/1Q6/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1pppp/8/1Q1p4/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/3p4/1Q5p/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/3p4/1Q4p1/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/3p4/1Q3p2/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp2ppp/3p4/1Q2p3/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pp2pppp/3p4/1Qp5/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/p1p1pppp/3p4/1Q6/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1pp1pppp/3p4/pQ6/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbq1bnr/pppkpppp/3p4/5Q2/2P5/8/PP1PPPPP/RNB1KBNR b KQ -
5,M1,rnbq1bnr/pppkpppp/3p4/8/Q1P5/2N5/PP1PPPPP/R1B1KBNR b KQ -
5,M1,rn1qkbnr/ppp1pppp/3pb3/8/Q1P5/2N5/PP1PPPPP/R1B1KBNR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/3p4/5b2/Q1P5/2N5/PP1PPPPP/R1B1KBNR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/3p4/8/Q1P3b1/2N5/PP1PPPPP/R1B1KBNR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/3p4/8/Q1P5/2N4b/PP1PPPPP/R1B1KBNR b KQkq -
5,M1,rnbqkbnr/p1p1pppp/1p1p4/8/Q1P5/2N5/PP1PPPPP/R1B1KBNR b KQkq -
5,M1,rnbqkbnr/1pp1pppp/p2p4/8/Q1P5/2N5/PP1PPPPP/R1B1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1pppp/8/3p4/Q1P5/2N5/PP1PPPPP/R1B1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/3p4/7p/Q1P5/2N5/PP1PPPPP/R1B1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/3p4/6p1/Q1P5/2N5/PP1PPPPP/R1B1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/3p4/5p2/Q1P5/2N5/PP1PPPPP/R1B1KBNR b KQkq -
5,M1,rnbqkbnr/ppp2ppp/3p4/4p3/Q1P5/2N5/PP1PPPPP/R1B1KBNR b KQkq -
5,M1,rnbqkbnr/pp2pppp/3p4/2p5/Q1P5/2N5/PP1PPPPP/R1B1KBNR b KQkq -
5,M1,rnbqkbnr/1pp1pppp/3p4/p7/Q1P5/2N5/PP1PPPPP/R1B1KBNR b KQkq -
5,M1,rnbq1bnr/pppkpppp/3p4/2P5/Q7/8/PP1PPPPP/RNB1KBNR b KQ -
5,M1,rnbq1bnr/pppkpppp/2Pp4/8/8/8/PP1PPPPP/RNBQKBNR b KQ -
5,M1,rn1qkbnr/ppp1pppp/3pb3/2P5/Q7/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/3p4/2P2b2/Q7/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/3p4/2P5/Q5b1/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/3p4/2P5/Q7/7b/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1pppp/8/2p5/Q7/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/p1p1pppp/1p1p4/2P5/Q7/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1pp1pppp/p2p4/2P5/Q7/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1pppp/8/2Pp4/Q7/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/3p4/2P4p/Q7/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/3p4/2P3p1/Q7/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/3p4/2P2p2/Q7/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp2ppp/3p4/2P1p3/Q7/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1pp1pppp/3p4/p1P5/Q7/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbq1bnr/pppkpppp/3p4/8/QPP5/8/P2PPPPP/RNB1KBNR b KQ -
5,M1,rn1qkbnr/ppp1pppp/3pb3/8/QPP5/8/P2PPPPP/RNB1KBNR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/3p4/5b2/QPP5/8/P2PPPPP/RNB1KBNR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/3p4/8/QPP3b1/8/P2PPPPP/RNB1KBNR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/3p4/8/QPP5/7b/P2PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/p1p1pppp/1p1p4/8/QPP5/8/P2PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1pp1pppp/p2p4/8/QPP5/8/P2PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1pppp/8/3p4/QPP5/8/P2PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/3p4/7p/QPP5/8/P2PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/3p4/6p1/QPP5/8/P2PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/3p4/5p2/QPP5/8/P2PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp2ppp/3p4/4p3/QPP5/8/P2PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pp2pppp/3p4/2p5/QPP5/8/P2PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1pp1pppp/3p4/p7/QPP5/8/P2PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pp2pppp/2Qp4/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pp1Qpppp/8/2p5/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pp2pppp/2Q5/3p4/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rn1qkbnr/pbpQpppp/1p6/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rn1qkbnr/p1pQpppp/bp6/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/2pQpppp/pp6/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/p1pQppp1/1p6/7p/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/p1pQpp1p/1p6/6p1/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/p1pQp1pp/1p6/5p2/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/p1pQ1ppp/1p6/4p3/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/p2Qpppp/1p6/2p5/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/2pQpppp/1p6/p7/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/p1p1pppp/1p6/1Q1p4/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/p1p1pppp/1p6/3p4/Q1P5/2N5/PP1PPPPP/R1B1KBNR b KQkq -
5,M1,rnbqkbnr/p1p1pppp/1p6/2Pp4/Q7/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/p1p1pppp/1p6/3p4/QPP5/8/P2PPPPP/RNB1KBNR b KQkq -
5,M1,1nbqkbnr/rppQpppp/p7/8/2P5/8/PP1PPPPP/RNB1KBNR b KQk -
5,M1,rnbqkbnr/1ppQpppp/8/p7/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1ppQppp1/p7/7p/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1ppQpp1p/p7/6p1/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1ppQp1pp/p7/5p2/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1ppQ1ppp/p7/4p3/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1p1Qpppp/p7/2p5/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1pp1pppp/p7/1Q1p4/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1pp1pppp/p7/3p4/Q1P5/2N5/PP1PPPPP/R1B1KBNR b KQkq -
5,M1,rnbqkbnr/1pp1pppp/p7/2Pp4/Q7/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1pp1pppp/p7/3p4/QPP5/8/P2PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbn1/pppQpppr/8/7p/2P5/8/PP1PPPPP/RNB1KBNR b KQq -
5,M1,rnbqkbn1/pppQppp1/7r/7p/2P5/8/PP1PPPPP/RNB1KBNR b KQq -
5,M1,rnbqkb1r/pppQppp1/7n/7p/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pppQppp1/8/8/2P4p/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pppQpp2/8/6pp/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pppQp1p1/8/5p1p/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pppQ1pp1/8/4p2p/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pp1Qppp1/8/2p4p/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1ppQppp1/8/p6p/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/8/1Q1p3p/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/8/3p3p/Q1P5/2N5/PP1PPPPP/R1B1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/8/2Pp3p/Q7/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/8/3p3p/QPP5/8/P2PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqk1nr/pppQppbp/8/6p1/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqk1nr/pppQpp1p/7b/6p1/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
